ticker,time,low,high,open,close,volume,provider
6054,2013-07-26,96,97.48,96.95,96.02,11,1
6054,2013-07-27,93,97,96.02,94.4,15,1
6054,2013-07-28,94,100.58,94.4,98.78,42,1
6054,2013-07-29,98.45,102.85,98.78,101.48,24,1
6054,2013-07-30,100.47,107.99,101.48,107.96,27,1
6054,2013-07-31,103.55,111.65,107.96,106.21,45,1
6054,2013-08-01,103,108,106.21,104,15,1
6054,2013-08-02,101.21,108,104,104.5,27,1
6054,2013-08-03,102,105.89,104.5,104.95,8,1
6054,2013-08-04,103.5,106,104.95,105.12,6,1
6054,2013-08-05,105,107.77,105.12,106.72,15,1
6054,2013-08-06,105.11,107.5,106.72,106.56,13,1
6054,2013-08-07,105.22,106.96,106.56,105.99,7,1
6054,2013-08-08,100.96,106.65,105.99,103.05,24,1
6054,2013-08-09,101.94,105.79,103.05,102.8,12,1
6054,2013-08-10,102.38,103.9,102.8,103,4,1
6054,2013-08-11,102.7,105.19,103,105,8,1
6054,2013-08-12,103.5,108.12,105,106.81,20,1
6054,2013-08-13,104.5,109.64,106.81,109.6,18,1
6054,2013-08-14,108,115,109.6,112.56,50,1
6054,2013-08-15,108.78,113.32,112.56,109.99,15,1
6054,2013-08-16,108.21,112.3,109.99,108.99,13,1
6054,2013-08-17,108.23,114,108.99,112.75,12,1
6054,2013-08-18,112,114.69,112.75,113.38,9,1
6054,2013-08-19,111.77,123.75,113.38,118.5,53,1
6054,2013-08-20,116.82,123.01,118.5,121.2,24,1
6054,2013-08-21,119.68,125,121.2,123.3,30,1
6054,2013-08-22,120.54,124.49,123.3,122,13,1
6054,2013-08-23,118.44,122,122,118.51,19,1
6054,2013-08-24,118.02,121.39,118.51,119.6,8,1
6054,2013-08-25,119.14,122.99,119.6,122.11,7,1
6054,2013-08-26,119.92,122.97,122.11,120.07,11,1
6054,2013-08-27,120,133,120.07,131.29,53,1
6054,2013-08-28,128.02,131.72,131.29,128.76,12,1
6054,2013-08-29,128.18,131.2,128.76,129.3,8,1
6054,2013-08-30,128.56,142.76,129.3,138.03,46,1
6054,2013-08-31,135.89,148.7,138.03,141,31,1
6054,2013-09-01,141,147.29,141,146.01,14,1
6054,2013-09-02,142.11,148.5,146.01,144,10,1
6054,2013-09-03,142.2,148.91,144,144,17,1
6054,2013-09-04,130.09,145.8,144,132.51,28,1
6054,2013-09-05,127.24,137.97,132.51,130.2,27,1
6054,2013-09-06,121.9,134,130.2,121.9,19,1
6054,2013-09-07,121.25,131.02,121.9,128.99,14,1
6054,2013-09-08,124.06,129.87,128.99,126.32,7,1
6054,2013-09-09,124,137.48,126.32,133.1,29,1
6054,2013-09-10,131.38,136.02,133.1,132.62,8,1
6054,2013-09-11,127.5,145.9,132.62,142.1,41,1
6054,2013-09-12,137.51,145.52,142.1,139.35,20,1
6054,2013-09-13,137.82,145.6,139.35,140.66,20,1
6054,2013-09-14,136.5,142,140.66,136.71,8,1
6054,2013-09-15,135.04,141,136.71,138.3,6,1
6054,2013-09-16,137.9,142.23,138.3,139.42,10,1
6054,2013-09-17,138,141.37,139.42,139.15,9,1
6054,2013-09-18,139.01,142,139.15,140.41,9,1
6054,2013-09-19,131.14,141.2,140.41,135.05,21,1
6054,2013-09-20,131,137.28,135.05,133.81,11,1
6054,2013-09-21,132,135.99,133.81,134.38,5,1
6054,2013-09-22,131,135,134.38,134,5,1
6054,2013-09-23,132,135,134,133.4,6,1
6054,2013-09-24,132.5,136.59,133.4,134.78,8,1
6054,2013-09-25,134.7,138,134.78,135,9,1
6054,2013-09-26,134.71,139,135,137.1,6,1
6054,2013-09-27,134.83,142.66,137.1,138.93,27,1
6054,2013-09-28,138.02,143,138.93,142.5,13,1
6054,2013-09-29,141.36,145.81,142.5,143.88,18,1
6054,2013-09-30,138.12,145.81,143.88,141.9,14,1
6054,2013-10-01,139.41,144.44,141.9,140.3,9,1
6054,2013-10-02,109.7,141.93,140.3,123,111,1
6054,2013-10-03,120.1,132,123,130.99,35,1
6054,2013-10-04,128.5,139.8,130.99,136.82,18,1
6054,2013-10-05,135.3,138,136.82,136.7,5,1
6054,2013-10-06,134.1,138,136.7,137.8,4,1
6054,2013-10-07,135.12,139,137.8,135.8,7,1
6054,2013-10-08,135.65,137.78,135.8,136.49,5,1
6054,2013-10-09,135.8,142.1,136.49,139.5,17,1
6054,2013-10-10,138.51,141.69,139.5,140.41,11,1
6054,2013-10-11,138.87,141.85,140.41,140.1,7,1
6054,2013-10-12,139.39,143.05,140.1,142.89,11,1
6054,2013-10-13,141.5,147.65,142.89,147.53,16,1
6054,2013-10-14,146.03,153.69,147.53,151.37,29,1
6054,2013-10-15,150.62,158.1,151.37,158.09,15,1
6054,2013-10-16,144.2,162.99,158.09,152.82,42,1
6054,2013-10-17,150.75,159.94,152.82,157.59,15,1
6054,2013-10-18,156.49,168.29,157.59,168.28,25,1
6054,2013-10-19,167.08,195.8,168.28,183.15,55,1
6054,2013-10-20,177.24,186.1,183.15,186.1,11,1
6054,2013-10-21,183.18,197.37,186.1,192.78,24,1
6054,2013-10-22,192.78,205.5,192.78,202.99,33,1
6054,2013-10-23,200.7,227.98,202.99,227.97,39,1
6054,2013-10-24,175.3,233.38,227.97,206.98,96,1
6054,2013-10-25,176.6,208.97,206.98,197.88,36,1
6054,2013-10-26,186.99,198.41,197.88,188.56,12,1
6054,2013-10-27,188.56,207.81,188.56,206.91,13,1
6054,2013-10-28,200.42,209.79,206.91,206.9,11,1
6054,2013-10-29,204.2,216.5,206.9,216,10,1
6054,2013-10-30,203.99,216.49,216,208,13,1
6054,2013-10-31,205.43,214.99,208,211.17,5,1
6054,2013-11-01,209.71,214.95,211.17,213.43,5,1
6054,2013-11-02,211,214.86,213.43,211.69,4,1
6054,2013-11-03,211.69,226.95,211.69,224,12,1
6054,2013-11-04,221.95,238.98,224,238.16,18,1
6054,2013-11-05,229,258.87,238.16,251.3,45,1
6054,2013-11-06,251.3,272.52,251.3,264.1,38,1
6054,2013-11-07,263.6,324.21,264.1,309.65,86,1
6054,2013-11-08,308.01,358,309.65,355,44,1
6054,2013-11-09,339.99,394.99,355,367.79,49,1
6054,2013-11-10,289.96,372.52,367.79,336.32,74,1
6054,2013-11-11,321.41,375.99,336.32,362.98,18,1
6054,2013-11-12,358.97,391.79,362.98,380.04,22,1
6054,2013-11-13,372.17,444.97,380.04,434.85,36,1
6054,2013-11-14,402.54,447.49,434.85,433.4,31,1
6054,2013-11-15,412.97,457.92,433.4,433.92,28,1
6054,2013-11-16,427.98,476.94,433.92,461.96,19,1
6054,2013-11-17,456.98,536.75,461.96,528.3,26,1
6054,2013-11-18,521.98,787.93,528.3,785.43,72,1
6054,2013-11-19,502.61,900.92,785.43,645.69,99,1
6054,2013-11-20,453.29,649.99,645.69,637.97,91,1
6054,2013-11-21,595.19,784.32,637.97,764.91,38,1
6054,2013-11-22,682.28,821.99,764.91,802,30,1
6054,2013-11-23,799.54,890.03,802,832.5,21,1
6054,2013-11-24,745.21,854.99,832.5,795.01,25,1
6054,2013-11-25,758.95,849.99,795.01,829.99,26,1
6054,2013-11-26,825.08,974.96,829.99,969.96,31,1
6054,2013-11-27,914.27,1094.78,969.96,1079.89,37,1
6054,2013-11-28,1032.0601,1224.48,1079.89,1101.38,37,1
6054,2013-11-29,1049.96,1241.92,1101.38,1206.93,38,1
6054,2013-11-30,1150.16,1232.9399,1206.93,1205.66,15,1
6054,2013-12-01,840.27,1216.84,1205.66,1004.39,79,1
6054,2013-12-02,974.97,1117.73,1004.39,1096.5601,37,1
6054,2013-12-03,1064.91,1185.63,1096.5601,1154.86,19,1
6054,2013-12-04,1131.35,1239.6999,1154.86,1237.5501,16,1
6054,2013-12-05,869.99,1239.86,1237.5501,1106.35,58,1
6054,2013-12-06,800.07,1118.93,1106.35,845.02,53,1
6054,2013-12-07,576.03,895.96,845.02,697.02,97,1
6054,2013-12-08,653.03,828.96,697.02,803.96,31,1
6054,2013-12-09,787.73,980.03,803.96,918.95,27,1
6054,2013-12-10,911.96,1067.6999,918.95,1033.72,22,1
6054,2013-12-11,856.06,1056.76,1033.72,919.93,24,1
6054,2013-12-12,839.51,940.98,919.93,899.98,9,1
6054,2013-12-13,882.11,989.89,899.98,936.77,17,1
6054,2013-12-14,875.11,947.93,936.77,908.94,11,1
6054,2013-12-15,837.98,927.9,908.94,919.88,15,1
6054,2013-12-16,714.03,924.94,919.88,759.92,41,1
6054,2013-12-17,678.88,779.96,759.92,714.97,31,1
6054,2013-12-18,454.86,716.99,714.97,540.98,110,1
6054,2013-12-19,522.44,745.96,540.98,731.95,45,1
6054,2013-12-20,621.25,774.39,731.95,649.96,34,1
6054,2013-12-21,610,690,649.96,640.48,14,1
6054,2013-12-22,614.95,699.91,640.48,639.49,11,1
6054,2013-12-23,631.01,724.92,639.49,713.24,15,1
6054,2013-12-24,665.98,729.94,713.24,702.75,10,1
6054,2013-12-25,673.93,709.95,702.75,707.25,5,1
6054,2013-12-26,707.21,829.63,707.25,801.98,23,1
6054,2013-12-27,767.87,836.83,801.98,803.05,13,1
6054,2013-12-28,715.6,805.97,803.05,761.99,13,1
6054,2013-12-29,734.98,803.95,761.99,784.96,7,1
6054,2013-12-30,780.96,818.83,784.96,804.83,10,1
6054,2013-12-31,776.96,813.94,804.83,805.94,9,1
6054,2014-01-01,770.97,829.93,805.94,815.94,10,1
6054,2014-01-02,810.47,886.21,815.94,856.91,12,1
6054,2014-01-03,839.44,888.23,856.91,884.26,9,1
6054,2014-01-04,848.32,932.16,884.26,924.69,14,1
6054,2014-01-05,911.36,1029.86,924.69,1014.74,21,1
6054,2014-01-06,964.74,1093.4399,1014.74,1012.65,23,1
6054,2014-01-07,879.85,1043.98,1012.65,879.9,22,1
6054,2014-01-08,858.9,966.9,879.9,938.84,14,1
6054,2014-01-09,866.55,964.64,938.84,936.95,14,1
6054,2014-01-10,905.88,964.84,936.95,957.76,6,1
6054,2014-01-11,935,1010.84,957.76,1005.32,11,1
6054,2014-01-12,922.07,1022.67,1005.32,939.79,9,1
6054,2014-01-13,879.94,949.24,939.79,922.91,10,1
6054,2014-01-14,904.19,942.47,922.91,919.28,4,1
6054,2014-01-15,915.06,973.09,919.28,941.22,6,1
6054,2014-01-16,910.5,955.53,941.22,913.49,5,1
6054,2014-01-17,867.22,929.75,913.49,894.16,10,1
6054,2014-01-18,884.74,924.74,894.16,905.72,6,1
6054,2014-01-19,901.88,958.07,905.72,954.8,7,1
6054,2014-01-20,925.96,980.54,954.8,955.95,10,1
6054,2014-01-21,943.18,974.25,955.95,962.21,6,1
6054,2014-01-22,934.95,973.94,962.21,950.95,4,1
6054,2014-01-23,936.27,958.06,950.95,944.16,1,1
6054,2014-01-24,902.89,949.52,944.16,916.55,6,1
6054,2014-01-25,915.86,978.41,916.55,961.05,8,1
6054,2014-01-26,950.66,1038.0601,961.05,1007,13,1
6054,2014-01-27,937.23,1021.45,1007,943.54,8,1
6054,2014-01-28,911.65,972.61,943.54,932.68,10,1
6054,2014-01-29,918.86,950.56,932.68,925.67,5,1
6054,2014-01-30,909.46,953.24,925.67,941.39,5,1
6054,2014-01-31,924.59,954.71,941.39,938.85,4,1
6054,2014-02-01,927.8,969.19,938.85,940.42,4,1
6054,2014-02-02,934.41,959.38,940.42,953.31,1,1
6054,2014-02-03,931.67,959.58,953.31,931.71,2,1
6054,2014-02-04,900.76,949.1,931.71,926.64,4,1
6054,2014-02-05,890.05,939.75,926.64,904.52,7,1
6054,2014-02-06,800.93,908.77,904.52,828.87,18,1
6054,2014-02-07,651.73,833.07,828.87,695.65,49,1
6054,2014-02-08,680.01,730,711.41,699.3,30,1
6054,2014-02-09,684.85,756.1,692.38,689,40,1
6054,2014-02-10,550,748,686.84,693.66,30,1
6054,2014-02-11,660,720,690.2,714.56,40,1
6054,2014-02-12,651.31,709.93,709.93,670.67,20,1
6054,2014-02-13,595.63,680,671,623.95,50,1
6054,2014-02-14,586.43,710,629.07,670.34,40,1
6054,2014-02-15,646.88,682.78,667.04,659.28,10,1
6054,2014-02-16,600,668.82,665.81,624.73,20,1
6054,2014-02-17,593.68,679.06,636.26,638.1,40,1
6054,2014-02-18,623,652.51,639.7,636.52,20,1
6054,2014-02-19,602.91,640,634.93,630.16,10,1
6054,2014-02-20,561.15,641.36,631.74,561.15,50,1
6054,2014-02-21,547.72,597.05,567.27,572.27,30,1
6054,2014-02-22,567.55,620.9,580.86,610.04,10,1
6054,2014-02-23,600.91,650.28,610.12,631.24,20,1
6054,2014-02-24,538.7,607.61,606.04,546.32,20,1
6054,2014-02-25,420.41,541.38,540.24,538.71,44,1
6054,2014-02-26,532.58,603.8,537.04,582.69,22,1
6054,2014-02-27,566.62,594.05,581.65,578.77,9,1
6054,2014-02-28,545.17,584.14,579.7,549.26,9,1
6054,2014-03-01,539.29,573.38,549.92,565.61,6,1
6054,2014-03-02,553.27,570.48,567.23,559.79,3,1
6054,2014-03-03,560.52,702.91,562.56,667.76,33,1
6054,2014-03-04,655.68,696.22,668.24,666.78,19,1
6054,2014-03-05,646.28,674.28,666.24,665.51,8,1
6054,2014-03-06,649.79,669.77,664.52,663.86,5,1
6054,2014-03-07,616.35,665.34,664.31,629.15,12,1
6054,2014-03-08,604.46,635.14,629.66,617.45,6,1
6054,2014-03-09,612.35,643.95,616.31,636.96,5,1
6054,2014-03-10,630,684.5,641.99,642.08,10,1
6054,2014-03-11,560,665.93,646.93,641,20,1
6054,2014-03-12,550.28,660,648.15,632.31,10,1
6054,2014-03-13,620,657.99,644.43,653.4,10,1
6054,2014-03-14,550,654.91,653.4,625.05,30,1
6054,2014-03-15,618.29,646,631.25,646,10,1
6054,2014-03-16,639,652,646.05,651.95,10,1
6054,2014-03-17,616,641.14,641.14,637.73,10,1
6054,2014-03-18,610.01,633.99,628,619.78,10,1
6054,2014-03-19,612.22,633.66,622,620.06,10,1
6054,2014-03-20,590,625.02,621.09,590,10,1
6054,2014-03-21,580,615.23,590,590,20,1
6054,2014-03-22,554.05,596,590,572.3,10,1
6054,2014-03-23,566.36,596,576.37,568.54,10,1
6054,2014-03-24,554.5,592.54,574.22,585.31,10,1
6054,2014-03-25,579,591.15,584,584,10,1
6054,2014-03-26,579,641,579.05,585.09,10,1
6054,2014-03-27,500.01,599,585.1,512.79,40,1
6054,2014-03-28,500,553,507.71,516.48,40,1
6054,2014-03-29,505,518,511.38,514.99,10,1
6054,2014-03-30,436.07,506.18,506.18,462.48,30,1
6054,2014-03-31,443.35,530,468.76,462.39,20,1
6054,2014-04-01,465.2,503.23,465.34,489,20,1
6054,2014-04-02,443.63,497.15,489,443.63,10,1
6054,2014-04-03,426.45,463.7,440.01,461.85,20,1
6054,2014-04-04,440,550,454.06,458.84,20,1
6054,2014-04-05,447.57,467.85,453.38,462.85,10,1
6054,2014-04-06,450,469.44,467.84,461.82,10,1
6054,2014-04-07,450,475.32,465.49,462.08,10,1
6054,2014-04-08,450,465.82,465.81,458.87,10,1
6054,2014-04-09,450,462.09,459.21,453,10,1
6054,2014-04-10,368.14,450.01,450.01,371.78,20,1
6054,2014-04-11,353.76,583.75,368.1,431,20,1
6054,2014-04-12,429.01,450,431.01,448,10,1
6054,2014-04-13,407.07,445.98,429,429.79,10,1
6054,2014-04-14,411.34,480.07,411.34,451.07,40,1
6054,2014-04-15,450.5,573.67,472.78,535.11,30,1
6054,2014-04-16,490.56,544.57,529.81,523.53,50,1
6054,2014-04-17,495.53,530.36,523.53,503.85,20,1
6054,2014-04-18,477.19,515,504.6,485.37,30,1
6054,2014-04-19,479.96,525.28,485.59,504.49,10,1
6054,2014-04-20,500,510,506.21,504.73,10,1
6054,2014-04-21,485,517.31,507,496.42,20,1
6054,2014-04-22,484.62,510.49,501.34,489.72,10,1
6054,2014-04-23,489,497.73,492.85,495.62,10,1
6054,2014-04-24,490,503.48,495,503.48,10,1
6054,2014-04-25,449,496.69,496.69,471.43,30,1
6054,2014-04-26,456.75,472.14,466.81,463.7,10,1
6054,2014-04-27,435,463.68,463.68,435,10,1
6054,2014-04-28,429.09,455.09,435,444.09,10,1
6054,2014-04-29,435.65,454.62,444.09,445.68,10,1
6054,2014-04-30,441.23,452.82,450.08,448.34,10,1
6054,2014-05-01,448,464.42,448,459.32,20,1
6054,2014-05-02,446.49,456.08,456.08,454.71,10,1
6054,2014-05-03,432.43,452.08,450.28,441.04,10,1
6054,2014-05-04,431.17,445.4,436.71,436.63,10,1
6054,2014-05-05,429.18,440,436.59,429.18,10,1
6054,2014-05-06,422.19,439.69,429.18,431.87,10,1
6054,2014-05-07,431.61,452.74,431.87,441.89,20,1
6054,2014-05-08,441.81,452,446.26,448.26,10,1
6054,2014-05-09,441.81,459.22,441.81,450.63,10,1
6054,2014-05-10,446.1,458,450.63,454.99,10,1
6054,2014-05-11,432.88,450.49,450.49,441.5,10,1
6054,2014-05-12,432.21,445.22,437.13,440.82,10,1
6054,2014-05-13,436.45,444.76,444.76,440.78,10,1
6054,2014-05-14,440.78,445.52,440.78,445.52,10,1
6054,2014-05-15,440.89,449.59,440.89,449.59,10,1
6054,2014-05-16,447.1,453.83,447.1,453.83,10,1
6054,2014-05-17,446.2,453.83,450.54,453.83,10,1
6054,2014-05-18,445.56,453.8,448.25,445.56,10,1
6054,2014-05-19,445.56,449.99,445.56,449.99,25,1
6054,2014-05-20,449.99,498.84,449.99,493.43,30,1
6054,2014-05-21,490.85,497.67,493.77,494.77,10,1
6054,2014-05-22,494.77,530,494.77,530,30,1
6054,2014-05-23,515.31,548.05,530,521.47,20,1
6054,2014-05-24,515.21,530,520.36,530,10,1
6054,2014-05-25,530,589,530,574.05,20,1
6054,2014-05-26,563.68,589.11,570.89,583.2,10,1
6054,2014-05-27,538.84,594.64,583.21,575.54,30,1
6054,2014-05-28,565.22,589.16,576.57,575.83,10,1
6054,2014-05-29,564.9,576.26,576.26,570.49,10,1
6054,2014-05-30,566.15,628.61,570.49,616.08,20,1
6054,2014-05-31,603.87,629.04,611.71,629.04,20,1
6054,2014-06-01,621.79,673.37,627,633.36,30,1
6054,2014-06-02,621.79,672.64,633.75,660,10,1
6054,2014-06-03,652.26,677.91,663.3,668.4,20,1
6054,2014-06-04,525,665.5,665.5,650.48,60,1
6054,2014-06-05,650.45,669.75,650.48,657.01,20,1
6054,2014-06-06,653.4,660,657.01,653.4,10,1
6054,2014-06-07,636.68,659.8,655.3,659.8,10,1
6054,2014-06-08,646,659.8,650.07,656.44,10,1
6054,2014-06-09,636.5,655.41,654.52,643.44,10,1
6054,2014-06-10,643.44,657.72,643.44,646.89,10,1
6054,2014-06-11,617.99,649.93,649.93,617.99,20,1
6054,2014-06-12,552,637.06,630.34,571.14,80,1
6054,2014-06-13,572.52,617.31,582.4,589.68,20,1
6054,2014-06-14,542.96,600,583.86,565.18,20,1
6054,2014-06-15,534.28,595.38,573.28,595.38,30,1
6054,2014-06-16,574.18,612.91,589.48,597.14,10,1
6054,2014-06-17,586.25,608.98,597.14,608.97,10,1
6054,2014-06-18,603.41,625,609.2,605.89,10,1
6054,2014-06-19,594.11,627.05,603.4,595.93,10,1
6054,2014-06-20,578.51,602.79,595.8,593.9,10,1
6054,2014-06-21,581.09,598.5,589.92,590.59,10,1
6054,2014-06-22,584.75,602.33,584.75,596.24,10,1
6054,2014-06-23,584.42,590.37,590.37,584.42,10,1
6054,2014-06-24,576.13,595.23,590.2,586.15,10,1
6054,2014-06-25,557.43,575,575,564.42,30,1
6054,2014-06-26,568.44,583.26,568.44,581.81,10,1
6054,2014-06-27,575.35,600,585.52,597.69,20,1
6054,2014-06-28,590.21,604.38,596.77,590.21,10,1
6054,2014-06-29,589.76,602.3,596.05,590.49,10,1
6054,2014-06-30,587.72,645,587.72,637,20,1
6054,2014-07-01,634.16,657.83,644.9,640,10,1
6054,2014-07-02,638,658.87,638,646.58,30,1
6054,2014-07-03,638.89,655.08,644.5,647.52,10,1
6054,2014-07-04,622.59,652.79,647.52,635.25,10,1
6054,2014-07-05,618,634.61,621.94,628.99,10,1
6054,2014-07-06,629.1,639.49,629.5,629.1,10,1
6054,2014-07-07,614.74,638.97,627.62,625.99,10,1
6054,2014-07-08,614.74,626.87,620.75,617.04,10,1
6054,2014-07-09,615.35,627.9,615.35,627.9,10,1
6054,2014-07-10,614.47,632.11,632.11,614.55,10,1
6054,2014-07-11,614.81,629.46,618,629.46,10,1
6054,2014-07-12,631.59,639.38,631.65,639.38,10,1
6054,2014-07-13,625.29,653.49,632,626.5,10,1
6054,2014-07-14,618.14,632.67,629.95,626.23,10,1
6054,2014-07-15,620.03,620.03,620.03,620.03,10,1
6054,2014-07-16,612.9,626.16,620.03,625.22,10,1
6054,2014-07-17,610.35,630.01,625.22,624.98,10,1
6054,2014-07-18,615.17,629,624.56,626,10,1
6054,2014-07-19,629,630,629,629,10,1
6054,2014-07-20,619,630,630,619,10,1
6054,2014-07-21,629.77,629.77,629.77,629.77,10,1
6054,2014-07-22,618.69,618.69,618.69,618.69,10,1
6054,2014-07-23,610,623.98,623.98,618.62,10,1
6054,2014-07-24,593.86,623.43,612.5,605.64,20,1
6054,2014-07-25,593.8,623.22,600,596.08,10,1
6054,2014-07-26,593.8,607.96,596.21,600,10,1
6054,2014-07-27,600,600,600,600,10,1
6054,2014-07-28,574.58,600,593.8,591.9,10,1
6054,2014-07-29,575.07,597.66,586.5,583.21,10,1
6054,2014-07-30,566.75,588.98,577.44,566.75,10,1
6054,2014-07-31,567.63,591.95,573.14,590.17,30,1
6054,2014-08-01,584.77,602.36,590.1,596.4,10,1
6054,2014-08-02,590.49,601.18,596.4,590.49,10,1
6054,2014-08-03,578.86,594.8,594.8,578.86,10,1
6054,2014-08-04,579.33,596.25,579.33,596.25,10,1
6054,2014-08-05,579,598.03,584.57,579,10,1
6054,2014-08-06,579,579,579,579,10,1
6054,2014-08-07,579,593,579,580.58,10,1
6054,2014-08-08,580.58,590,580.58,590,10,1
6054,2014-08-09,578.14,590,590,590,10,1
6054,2014-08-10,583.24,595.36,590,583.24,10,1
6054,2014-08-11,572.77,595.36,583.24,572.77,10,1
6054,2014-08-12,566.99,580,572.77,580,10,1
6054,2014-08-13,531.64,580,580,535.08,10,1
6054,2014-08-14,501,553.83,535.08,523.76,10,1
6054,2014-08-15,501,530,523.76,530,10,1
6054,2014-08-16,500,530,530,503.52,10,1
6054,2014-08-17,500,539.99,503.52,500,10,1
6054,2014-08-18,455,505,500,455,10,1
6054,2014-08-19,455,500.5,455,474.02,10,1
6054,2014-08-20,474.02,530,474.02,530,10,1
6054,2014-08-21,500.01,530,530,505,10,1
6054,2014-08-22,482.22,529.97,505,529.95,10,1
6054,2014-08-23,482.27,529.95,529.95,525,10,1
6054,2014-08-24,524.88,525,525,524.88,10,1
6054,2014-08-25,495,524.88,524.88,516.12,10,1
6054,2014-08-26,516.12,516.12,516.12,516.12,10,1
6054,2014-08-27,516.12,524.85,516.12,524.85,10,1
6054,2014-08-28,495.08,524.85,524.85,495.08,10,1
6054,2014-08-29,495.08,524.88,495.08,524.88,10,1
6054,2014-08-30,495.26,524.88,524.88,524.27,10,1
6054,2014-08-31,490.5,524.27,524.27,509.98,10,1
6054,2014-09-01,490.01,509.98,509.98,490.01,10,1
6054,2014-09-02,490.01,524.77,490.01,524.77,10,1
6054,2014-09-03,524.77,524.77,524.77,524.77,10,1
6054,2014-09-04,475,524.77,524.77,475.01,10,1
6054,2014-09-05,475.01,475.01,475.01,475.01,10,1
6054,2014-09-06,475.01,524.77,475.01,524.77,10,1
6054,2014-09-07,480,524.77,524.77,480,10,1
6054,2014-09-08,465,524.77,480,488.77,10,1
6054,2014-09-09,465,488.77,488.77,475,10,1
6054,2014-09-10,475,475,475,475,10,1
6054,2014-09-11,475,475,475,475,10,1
6054,2014-09-12,475,475,475,475,10,1
6054,2014-09-13,474.77,475,475,474.77,10,1
6054,2014-09-14,474.77,490,474.77,490,10,1
6054,2014-09-15,465.01,490,490,465.01,10,1
6054,2014-09-16,465,528,465.01,465,10,1
6054,2014-09-17,445,465,465,445,10,1
6054,2014-09-18,400,503.18,445,503.18,20,1
6054,2014-09-19,375.94,503.18,503.18,375.94,10,1
6054,2014-09-20,375.94,466.67,375.94,385,10,1
6054,2014-09-21,385,400,385,385.01,10,1
6054,2014-09-22,295,425,385.01,404.83,20,1
6054,2014-09-23,404.83,453,404.83,420.01,10,1
6054,2014-09-24,412.34,449.18,420.01,433.15,10,1
6054,2014-09-25,397,433.15,433.15,397,10,1
6054,2014-09-26,397,397,397,397,10,1
6054,2014-09-27,397,397,397,397,10,1
6054,2014-09-28,387.63,450,397,390,10,1
6054,2014-09-29,370.01,394,390,370.94,10,1
6054,2014-09-30,370.12,393.22,370.94,380.02,10,1
6054,2014-10-01,380.02,390,380.02,390,10,1
6054,2014-10-02,370.1,390,390,370.11,10,1
6054,2014-10-03,355,389.98,370.11,355,20,1
6054,2014-10-04,322.11,369.63,355,322.11,40,1
6054,2014-10-05,273.33,330,322.11,330,20,1
6054,2014-10-06,300,349.85,330,349.85,50,1
6054,2014-10-07,315.06,349.85,349.85,341.71,10,1
6054,2014-10-08,341.71,370,341.71,370,10,1
6054,2014-10-09,335.16,400,370,370.19,30,1
6054,2014-10-10,355.59,378.99,370.19,355.59,10,1
6054,2014-10-11,355.59,379,355.59,357.18,10,1
6054,2014-10-12,352.83,379.97,357.18,379.97,20,1
6054,2014-10-13,370.1,400,379.97,400,20,1
6054,2014-10-14,395.28,418.99,400,411.26,30,1
6054,2014-10-15,385.48,411.26,411.26,400.31,10,1
6054,2014-10-16,375,400.31,400.31,389.14,20,1
6054,2014-10-17,376.73,389.14,389.14,381.01,10,1
6054,2014-10-18,371,395.79,381.01,395.79,10,1
6054,2014-10-19,395.79,395.79,395.79,395.79,10,1
6054,2014-10-20,391.24,395.79,395.79,391.24,10,1
6054,2014-10-21,371,391.58,391.24,391.58,10,1
6054,2014-10-22,371.38,393.49,391.58,388.71,10,1
6054,2014-10-23,365,388.71,388.71,368.64,10,1
6054,2014-10-24,355,373.69,368.64,373.35,10,1
6054,2014-10-25,355,373.35,373.35,359.51,10,1
6054,2014-10-26,359.51,384.72,359.51,362.5,10,1
6054,2014-10-27,362.5,368.15,362.5,364.3,10,1
6054,2014-10-28,352.01,365.13,364.3,365.13,10,1
6054,2014-10-29,335.01,365.13,365.13,335.07,10,1
6054,2014-10-30,335,350,335.07,346.02,10,1
6054,2014-10-31,344.29,347.95,346.02,347.95,10,1
6054,2014-11-01,320,347.95,347.95,320,10,1
6054,2014-11-02,320,325.19,320,323.94,10,1
6054,2014-11-03,323.94,325.19,323.94,325,10,1
6054,2014-11-04,325,330,325,325,20,1
6054,2014-11-05,325,348.2,325,328.2,10,1
6054,2014-11-06,328.2,349.17,328.2,348,10,1
6054,2014-11-07,333,348,348,347.08,10,1
6054,2014-11-08,330.16,350,347.08,350,10,1
6054,2014-11-09,338.66,350,350,350,20,1
6054,2014-11-10,350,370,350,355,10,1
6054,2014-11-11,355,372.63,355,371.7,10,1
6054,2014-11-12,371.7,430.36,371.7,423.48,220,1
6054,2014-11-13,380,450,423.48,415,70,1
6054,2014-11-14,395,417.77,415,395,20,1
6054,2014-11-15,378.97,395,395,379.99,10,1
6054,2014-11-16,379.56,395,379.99,380,10,1
6054,2014-11-17,376,414.26,380,400,30,1
6054,2014-11-18,370.39,400,400,375.02,10,1
6054,2014-11-19,375.02,392.96,375.02,390,10,1
6054,2014-11-20,354.33,390,390,354.38,70,1
6054,2014-11-21,342.66,360,354.38,360,10,1
6054,2014-11-22,360,370,360,370,10,1
6054,2014-11-23,360,370,370,370,10,1
6054,2014-11-24,370,385,370,372,10,1
6054,2014-11-25,372,390,372,376,10,1
6054,2014-11-26,366.42,389.94,376,372.87,20,1
